# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
5806600 -0.459952 -2058.06 -319.3 -1246.28
5806700 -0.459942 -2163.3 -52.0222 -1927.64
5806800 -0.459932 -1957.17 -1015.2 -1112.77
5806900 -0.459922 -2302.14 -704.643 -1413.44
5807000 -0.459912 -1892.89 -455.167 -1311.05
5807100 -0.459902 -2029.93 -757.576 -1765.55
5807200 -0.459892 -2010.66 -1185.67 -1724.16
5807300 -0.459882 -1630.43 -1052.84 -1688.05
5807400 -0.459872 -1742.39 -611.194 -1638.76
5807500 -0.459862 -2238.19 -1344.07 -1649.7
5807600 -0.459852 -1748.44 -1450.81 -1581.42
5807700 -0.459842 -2025.21 -742.256 -1547.4
5807800 -0.459832 -1605.8 -1256.96 -1748.01
5807900 -0.459822 -1886.03 -1330.68 -1321.26
5808000 -0.459812 -2303.36 -1944.23 -1227.13
5808100 -0.459802 -2292.13 -1127.51 -1600.54
5808200 -0.459792 -2250.81 -1897.94 -1779.64
5808300 -0.459782 -2549.17 -1092.18 -1668.53
5808400 -0.459772 -1506.41 -973.735 -1455.59
5808500 -0.459762 -1738.22 -516.915 -1571.68
5808600 -0.459752 -1608.6 -1015.51 -2135.6
5808700 -0.459742 -1790.01 -716.79 -1959.19
5808800 -0.459732 -1512.38 -306.933 -1942.53
5808900 -0.459722 -2114.36 -250.195 -1746.34
5809000 -0.459712 -1417.75 -358.057 -1934.97
5809100 -0.459702 -2103.47 -965.824 -2130.58
5809200 -0.459692 -1926.38 -866.991 -2403.41
5809300 -0.459682 -2415.61 -766.141 -2005.99
5809400 -0.459672 -2077.42 -1062.44 -1872.8
5809500 -0.459662 -1905.7 -897.011 -1898.93
5809600 -0.459652 -1221.7 -682.176 -1610.74
5809700 -0.459642 -1695.61 -884.609 -1709.97
5809800 -0.459632 -1554.48 -1502.18 -1207.72
5809900 -0.459622 -1746.42 -1270.7 -1586.33
5810000 -0.459612 -1529.41 -1668.57 -1592.03
5810100 -0.459602 -1848.06 -1610.21 -1518.97
5810200 -0.459592 -1627.07 -1221.11 -1150.72
5810300 -0.459582 -1607.12 -457.52 -1473.29
5810400 -0.459572 -2318.76 -1235.19 -1050.48
5810500 -0.459562 -2151.65 -1190.38 -1650.67
5810600 -0.459552 -1685.53 -821.414 -1205.82
5810700 -0.459542 -2005.45 -42.1644 -1658.11
5810800 -0.459532 -2108.62 -894.582 -1123.98
5810900 -0.459522 -2035.45 -667.467 -1857.71
5811000 -0.459512 -1717.22 -1118.5 -1434.89
5811100 -0.459502 -2561.96 -426.038 -1818.18
5811200 -0.459492 -2521.89 -1046.67 -1283.45
5811300 -0.459482 -2400.42 -328.855 -2016.84
5811400 -0.459472 -2093.3 100.847 -1736.54
5811500 -0.459462 -2281.98 -177.504 -1897.06
5811600 -0.459452 -2419.1 -753.371 -1395.44
5811700 -0.459442 -2406.56 -705.773 -1500.43
5811800 -0.459432 -2349.44 -322.585 -1324.65
5811900 -0.459422 -2059 -745.529 -1605.81
5812000 -0.459412 -2434.85 -92.4284 -1503.92
5812100 -0.459402 -2520.06 -304.831 -1666.28
5812200 -0.459392 -2567.51 -556.29 -1351.36
5812300 -0.459382 -2342.55 -1665.96 -1380.21
5812400 -0.459372 -2266.93 -1590.96 -1277.03
5812500 -0.459362 -2169.45 -1125.63 -1437.72
5812600 -0.459352 -2017.51 -1718.34 -964.727
5812700 -0.459342 -1934.71 -1596.56 -1691.94
5812800 -0.459332 -1836.24 -1250.48 -1303.75
5812900 -0.459322 -1633.17 -613.647 -1845.36
5813000 -0.459312 -2356.02 -851.488 -847.764
5813100 -0.459302 -2211.21 -1138.37 -1350.86
5813200 -0.459292 -2101.98 -781.208 -1455.26
5813300 -0.459282 -1977.39 -658.97 -1979.66
5813400 -0.459272 -2392.36 -662.396 -1544.76
5813500 -0.459262 -1784.7 -556.737 -1306.41
5813600 -0.459252 -1602.3 101.285 -2029.14
5813700 -0.459242 -2006.81 -489.545 -1514.7
5813800 -0.459232 -2018.02 -1045.16 -1887.83
5813900 -0.459222 -2032.08 -318.083 -1570.45
5814000 -0.459212 -1745.08 -747.85 -2371.08
5814100 -0.459202 -2134.56 -1137.63 -1405.96
5814200 -0.459192 -2481.55 -1653.54 -2317.44
5814300 -0.459182 -2601.52 -1003.4 -1303.55
5814400 -0.459172 -2416.68 -1672.45 -2284.99
5814500 -0.459162 -2291.66 -938.215 -900.993
5814600 -0.459152 -2008.4 -1045.85 -1563.2
5814700 -0.459142 -1931.04 98.2205 -891.612
5814800 -0.459132 -1810.21 -725.32 -1512.78
5814900 -0.459122 -2144.44 -436.18 -1413.81
5815000 -0.459112 -2204.75 -1142.27 -1436.61
5815100 -0.459102 -2031.93 -661.632 -1632.46
5815200 -0.459092 -1838.03 -1972.88 -1524.22
5815300 -0.459082 -2154.45 -1464.07 -1360.17
5815400 -0.459072 -1462.07 -1496.95 -1530.81
5815500 -0.459062 -2355.95 -571.895 -1791.94
5815600 -0.459052 -1842.12 -1231.98 -1771.51
5815700 -0.459042 -1792.05 -927.936 -2159.47
5815800 -0.459032 -1227.68 -1060.34 -1713.62
5815900 -0.459022 -1787.66 -1197.19 -1552.91
5816000 -0.459012 -2135.13 -1516.13 -1790.04
5816100 -0.459002 -1550.23 -677.885 -2123.74
5816200 -0.458992 -1855.26 -195.994 -1989.07
5816300 -0.458982 -1566.06 -662.537 -2017.95
5816400 -0.458972 -2587.07 -293.622 -1637.84
5816500 -0.458962 -1501.64 -706.081 -1787.76
5816600 -0.458952 -2468.04 -232.694 -1234.37
5816700 -0.458942 -2178.68 -1415.18 -1717.05
5816800 -0.458932 -3220.27 -536.832 -1084.88
5816900 -0.458922 -2042.82 -1006.82 -1860.09
5817000 -0.458912 -2236.91 -1156.75 -1574.07
5817100 -0.458902 -1969.49 -2426.13 -1785.01
5817200 -0.458892 -2580.43 -1080.02 -1861.29
5817300 -0.458882 -1671.57 -890.349 -1479.04
5817400 -0.458872 -1609.2 -540.497 -1338.54
5817500 -0.458862 -1900.62 -1530.63 -1233.8
5817600 -0.458852 -1196.9 -766.438 -1641
5817700 -0.458842 -2337.99 -932.511 -1308.2
5817800 -0.458832 -2636.93 -1482.61 -2022.3
5817900 -0.458822 -2918.99 -1139.12 -1621.72
5818000 -0.458812 -1826.51 -995.507 -2006.12
5818100 -0.458802 -2433.29 -1027.91 -1212.66
5818200 -0.458792 -1781.52 -1314.21 -1713.45
5818300 -0.458782 -2147.64 -106.595 -1479.77
5818400 -0.458772 -1683.43 -379.282 -1409.97
5818500 -0.458762 -2143.46 180.54 -1072.43
5818600 -0.458752 -1914.17 -987.876 -1191.24
5818700 -0.458742 -2307.77 487.367 -1247.6
5818800 -0.458732 -2345.57 -1468.8 -990.385
5818900 -0.458722 -2716.5 -519.128 -1668.99
5819000 -0.458712 -2939.52 -1402.63 -1774.52
5819100 -0.458702 -2745.67 -194.843 -1730.34
5819200 -0.458692 -2740.86 -1354.32 -1441.64
5819300 -0.458682 -2642.69 -1359.16 -2086.72
5819400 -0.458672 -1666.63 -829.181 -1764.33
5819500 -0.458662 -1217.44 -400.454 -1966.23
5819600 -0.458652 -1598.1 -1051.11 -1712.35
5819700 -0.458642 -1598.62 -1180.7 -1764.68
5819800 -0.458632 -1230.82 -789.254 -1791.24
5819900 -0.458622 -1104.13 -1217.8 -1517.88
5820000 -0.458612 -1979.67 -814.518 -1701.03
5820100 -0.458602 -1563.04 -752.721 -2073.16
5820200 -0.458592 -2468.7 302.37 -1685.14
5820300 -0.458582 -2198.96 -1461.56 -1343.37
5820400 -0.458572 -2406.45 -1371.23 -1508.25
5820500 -0.458562 -1653.6 -1387.99 -1030.65
5820600 -0.458552 -1918.01 -35.1614 -1477.79
5820700 -0.458542 -1053.7 -1348.5 -1351.83
5820800 -0.458532 -1601.04 -111.092 -1721.55
5820900 -0.458522 -1372.93 -1014.02 -1567.21
5821000 -0.458512 -2050.9 -632.309 -1185.98
5821100 -0.458502 -1709.87 -1350.8 -1664.04
5821200 -0.458492 -2186.84 -591.463 -1604.73
5821300 -0.458482 -2578.04 -1051.18 -1778.92
5821400 -0.458472 -2949.38 -1288.6 -1804.47
5821500 -0.458462 -3376.52 -1006.77 -1826.3
5821600 -0.458452 -3084.75 -784.893 -1091.94
5821700 -0.458442 -2821.21 -770.195 -1151.23
5821800 -0.458432 -1988.46 -682.715 -1127.48
5821900 -0.458422 -2187.64 -32.6054 -1584.69
5822000 -0.458412 -2165.88 -330.924 -1128.59
5822100 -0.458402 -1545.2 -815.911 -1218.78
5822200 -0.458392 -1247.93 -157.343 -1754.14
5822300 -0.458382 -1228.02 -320.532 -1593.25
5822400 -0.458372 -2192.39 -569.529 -1776.25
5822500 -0.458362 -2374.85 -635.319 -1451.55
5822600 -0.458352 -2957.96 -979.019 -1742.47
5822700 -0.458342 -2248.82 -812.298 -1558.97
5822800 -0.458332 -2515.58 -734.003 -1463.28
5822900 -0.458322 -2184.15 -849.982 -1097.08
5823000 -0.458312 -2272.67 -995.119 -932.292
5823100 -0.458302 -2084.81 -1335.76 -1574.79
5823200 -0.458292 -2091.3 -1993.68 -1538.97
5823300 -0.458282 -1608.38 -1738.4 -2189.18
5823400 -0.458272 -1600.31 -1743.03 -1522.59
5823500 -0.458262 -1202.92 -1500.54 -2606.02
5823600 -0.458252 -1384.53 -1286.93 -1802.94
5823700 -0.458242 -1452.08 -1280.9 -2680.07
5823800 -0.458232 -1546.45 -901.006 -1310.38
5823900 -0.458222 -1386.88 -948.537 -2096.48
5824000 -0.458212 -1696.71 -951.946 -1232.76
5824100 -0.458202 -1342.19 -593.368 -2212.65
5824200 -0.458192 -2240.54 -297.429 -1260.31
5824300 -0.458182 -1626.17 -772.255 -2247.01
5824400 -0.458172 -2067.91 -589.141 -1233.29
5824500 -0.458162 -1851.54 -1060.43 -1956.61
5824600 -0.458152 -2385.32 -1086.87 -1946.16
5824700 -0.458142 -1526.81 -1552.4 -2167.95
5824800 -0.458132 -2030.44 -715.631 -2084.91
5824900 -0.458122 -1539.8 -971.449 -1846.46
5825000 -0.458112 -2245.55 -875.323 -2161.14
5825100 -0.458102 -1124.24 -1237.76 -1883.17
5825200 -0.458092 -2153.21 -608.566 -2140.1
5825300 -0.458082 -1696.98 -963.413 -1419.94
5825400 -0.458072 -2377.08 -779.487 -1625.14
5825500 -0.458062 -1798.68 -877.69 -1151.68
5825600 -0.458052 -1551.99 -318.228 -1781.6
5825700 -0.458042 -1452.82 -555.7 -1207.64
5825800 -0.458032 -1869.83 -679.679 -2058.74
5825900 -0.458022 -1886.12 -838.343 -1083.72
5826000 -0.458012 -1908.45 -622.34 -1487.47
5826100 -0.458002 -1973.45 -1354.38 -1056.65
5826200 -0.457992 -1502.51 -1111.58 -912.529
5826300 -0.457982 -2471.33 -873.158 -1158.63
5826400 -0.457972 -2033.23 -964.313 -1573.72
5826500 -0.457962 -3031.58 -1678.9 -1968.24
5826600 -0.457952 -2338.32 -1351.35 -1483.34
5826700 -0.457942 -3117.2 -1373.55 -1442.48
5826800 -0.457932 -2335.01 -828.785 -1368.85
5826900 -0.457922 -2435.28 -706.73 -1558.1
5827000 -0.457912 -2115.19 26.9439 -1284.21
5827100 -0.457902 -2855.85 -3.16936 -2105.74
5827200 -0.457892 -2275.38 -39.2276 -1450.83
5827300 -0.457882 -2004.59 -202.871 -1701.68
5827400 -0.457872 -1698.36 34.0115 -1121
5827500 -0.457862 -1811.47 -771.598 -1714.02
5827600 -0.457852 -2165.98 -759.152 -1544.59
5827700 -0.457842 -2011.74 -1258.35 -1383
5827800 -0.457832 -2782.77 -587.071 -1751.59
5827900 -0.457822 -2348.25 -1445.43 -1327.8
5828000 -0.457812 -1962.98 -1276.16 -1598.64
5828100 -0.457802 -2284.63 -847.489 -1119.68
5828200 -0.457792 -2469.62 -670.652 -2058.69
5828300 -0.457782 -2356.92 -1158.71 -820.982
5828400 -0.457772 -2110.46 -1317.84 -1609.53
5828500 -0.457762 -1499.01 -603.082 -814.08
5828600 -0.457752 -1764.53 -720.555 -1749.2
5828700 -0.457742 -1388.31 -796.039 -863.936
5828800 -0.457732 -2065.91 -963.003 -1842.36
5828900 -0.457722 -1774.68 -537.722 -1382.16
5829000 -0.457712 -1931.89 -1047.22 -2085.01
5829100 -0.457702 -1803.78 -1096.8 -1023.65
5829200 -0.457692 -1934.63 -1365.21 -2056.73
5829300 -0.457682 -1760.59 -952.109 -1400
5829400 -0.457672 -2902.64 -994.734 -2376.53
5829500 -0.457662 -2247.52 -1149.15 -1795.92
5829600 -0.457652 -2817.04 -906.72 -2017.42
5829700 -0.457642 -1715.99 -609.64 -1763.3
5829800 -0.457632 -2187.69 -319.178 -1711.82
5829900 -0.457622 -1635.86 -637.959 -1859.49
5830000 -0.457612 -2201.86 -392.133 -1395.29
5830100 -0.457602 -1360.48 -1080.06 -1820.22
5830200 -0.457592 -2263.62 -616.57 -1102.38
5830300 -0.457582 -1244.54 -1000.61 -2077
5830400 -0.457572 -2042.05 -500.782 -1017.08
5830500 -0.457562 -1995.15 -1272.5 -1972.55
5830600 -0.457552 -2644.1 -917.382 -1158.99
5830700 -0.457542 -2332.27 -1251.06 -1943.5
5830800 -0.457532 -2278.54 -1350.89 -1229.04
5830900 -0.457522 -1805.17 -1703.95 -2140.49
5831000 -0.457512 -1890.4 -1522.54 -1346.08
5831100 -0.457502 -2286.22 -1356.29 -1821.41
5831200 -0.457492 -1378.65 -1051.98 -1251.76
5831300 -0.457482 -2251.52 -1189.27 -1757.34
5831400 -0.457472 -1070.95 -763.368 -1519.08
5831500 -0.457462 -2474.87 -348.079 -1663.4
5831600 -0.457452 -1271.56 -615.709 -1768.29
5831700 -0.457442 -3007.44 -500.275 -1470.57
5831800 -0.457432 -1455.32 -545.558 -2250.15
5831900 -0.457422 -3249.26 -264.601 -1651.48
5832000 -0.457412 -1322.21 -783.009 -1863.08
5832100 -0.457402 -2945.73 -1072.91 -1193.23
5832200 -0.457392 -1425.58 -563.345 -2201.11
5832300 -0.457382 -2250.15 -625.793 -1311.91
5832400 -0.457372 -1912.08 -1026.74 -2115.93
5832500 -0.457362 -2357.93 -893.234 -1081.3
5832600 -0.457352 -1890.97 -1058.6 -2038.61
5832700 -0.457342 -2299.41 -1531.55 -1486.22
5832800 -0.457332 -2618.85 -1424.99 -1839.4
5832900 -0.457322 -2646.14 -1523.42 -1107.95
5833000 -0.457312 -2972.19 -1202.73 -2032.09
5833100 -0.457302 -2160.82 -930.091 -1343.23
5833200 -0.457292 -2470.3 -1209.79 -1962.73
5833300 -0.457282 -1558.05 -898.273 -1179.71
5833400 -0.457272 -1924.83 -496.848 -1514.35
5833500 -0.457262 -1431.33 -897.939 -1653.29
5833600 -0.457252 -1464.47 -500.405 -1175.21
5833700 -0.457242 -1221.94 -1337.82 -1472.86
5833800 -0.457232 -1903.88 -826.332 -1595.76
5833900 -0.457222 -1817.31 -1380.97 -1519.02
5834000 -0.457212 -2516.63 -315.962 -1460.36
5834100 -0.457202 -1930.26 -718.004 -1936.24
5834200 -0.457192 -2656.61 -707.259 -1268.28
5834300 -0.457182 -2352.81 -1492.44 -1887.04
5834400 -0.457172 -2528.61 -760.966 -1457.38
5834500 -0.457162 -1863.59 -1269.41 -2120.1
5834600 -0.457152 -2414.52 -260.07 -1871.3
5834700 -0.457142 -1511.29 -1130.05 -1806.01
5834800 -0.457132 -1594.44 -39.7849 -1763.68
5834900 -0.457122 -1266.1 -415.089 -1963.1
5835000 -0.457112 -1732.18 -662.252 -1519.68
5835100 -0.457102 -1472.16 -683.18 -2068.7
5835200 -0.457092 -1361.96 -154.159 -1566.99
5835300 -0.457082 -2061.9 -650.17 -1807.5
5835400 -0.457072 -2164.92 -1684.31 -1360.1
5835500 -0.457062 -2221.75 -1190.46 -1557.07
5835600 -0.457052 -1973.4 -1757.37 -1744.82
5835700 -0.457042 -2076.36 -881.084 -1827.4
5835800 -0.457032 -1815.97 -1197.19 -1466.97
5835900 -0.457022 -1926.07 -307.282 -1677.81
5836000 -0.457012 -869.874 -754.155 -1331.93
5836100 -0.457002 -2345.77 -857.819 -1508.59
5836200 -0.456992 -1938.79 -1472.86 -1310.78
5836300 -0.456982 -2799.39 -796.55 -1527.83
5836400 -0.456972 -2149.52 -1608.98 -1194.23
5836500 -0.456962 -2929.85 -800.362 -1336.4
5836600 -0.456952 -3002.09 -1157.91 -1436.95
5836700 -0.456942 -2831.73 -109.204 -1602.57
5836800 -0.456932 -2452.72 -1095.54 -1548.15
5836900 -0.456922 -3148.41 -793.192 -1475.26
5837000 -0.456912 -2300.93 -1048.74 -1436.44
5837100 -0.456902 -1974.92 -186.682 -1228.69
5837200 -0.456892 -1551.48 -810.172 -865.593
5837300 -0.456882 -1799.17 -251.557 -1320.95
5837400 -0.456872 -2208.61 -811.279 -1279.11
5837500 -0.456862 -2152.31 -587.573 -1452.9
5837600 -0.456852 -2684.63 -499.471 -1247.91
5837700 -0.456842 -2657.11 -441.146 -1499.82
5837800 -0.456832 -2622.83 -754.977 -962.648
5837900 -0.456822 -2344.96 -1183.57 -1838.37
5838000 -0.456812 -2517.49 -819.308 -1523.6
5838100 -0.456802 -2123.15 -1555.17 -1890.75
5838200 -0.456792 -1558.88 -1226.36 -1813
5838300 -0.456782 -1683.8 -1263.77 -1951.43
5838400 -0.456772 -978.797 -769.294 -1766.64
5838500 -0.456762 -1131.14 -1206.03 -1418.45
5838600 -0.456752 -1208 -879.006 -2137.12
5838700 -0.456742 -1433.91 -1253.04 -2282.41
5838800 -0.456732 -1424.06 -873.243 -2504.59
5838900 -0.456722 -1315.97 -1477.4 -2117.5
5839000 -0.456712 -1680.6 -1333.86 -2108.83
5839100 -0.456702 -1555.43 -1428.99 -1903.56
5839200 -0.456692 -1902.62 -712.371 -1873.99
5839300 -0.456682 -1494.64 -478.97 -1999.92
5839400 -0.456672 -1558.27 -257.426 -1642.59
5839500 -0.456662 -1409.98 -230.824 -1907.49
5839600 -0.456652 -1067.6 -542.393 -1168.39
5839700 -0.456642 -1630.11 -1135.51 -1732.72
5839800 -0.456632 -1308.24 -1598.68 -1791.34
5839900 -0.456622 -1783.69 -1178.55 -1948.61
5840000 -0.456612 -2095.4 -1506.73 -1762.83
5840100 -0.456602 -1898.83 -1015.23 -1989.13
5840200 -0.456592 -2198.8 -845.195 -1852.43
5840300 -0.456582 -1692.65 -169.355 -1702.59
5840400 -0.456572 -2292.15 -771.005 -1346.77
5840500 -0.456562 -2520.72 -754.214 -986.243
5840600 -0.456552 -2032.18 -1557.29 -1408.49
5840700 -0.456542 -1977.3 -869.145 -1289.58
5840800 -0.456532 -2373.91 -1506.5 -1464.98
5840900 -0.456522 -2213.21 -622.919 -1447.95
5841000 -0.456512 -2378.86 -191.074 -1568.46
5841100 -0.456502 -1349.22 187.353 -1480.25
5841200 -0.456492 -2391.04 -1067.7 -941.815
5841300 -0.456482 -1815.16 -694.54 -1017.49
5841400 -0.456472 -2136.33 -437.207 -1225.29
5841500 -0.456462 -1936.78 -417.159 -1262.19
5841600 -0.456452 -1977.18 -1075.48 -1381.65
5841700 -0.456442 -2611.84 -668.475 -1631.88
5841800 -0.456432 -3012.22 -1208.53 -1419.53
5841900 -0.456422 -2992.62 -1112.71 -1679.71
5842000 -0.456412 -2897.68 -1528.68 -1209.35
5842100 -0.456402 -2909.05 -701.816 -1895.34
5842200 -0.456392 -2386.01 -1319.77 -1390.34
5842300 -0.456382 -2794.35 -705.025 -2178.42
5842400 -0.456372 -2016.57 -1111.1 -976.275
5842500 -0.456362 -2046.13 -721.89 -1898.24
5842600 -0.456352 -1850.67 -991.702 -1068.01
5842700 -0.456342 -2205.81 -635.973 -1611.95
5842800 -0.456332 -2124.06 -207.229 -1186.66
5842900 -0.456322 -2043.1 -314.427 -1838.82
5843000 -0.456312 -1729.31 -223.573 -1326.46
5843100 -0.456302 -2141.35 -418.442 -1572.76
5843200 -0.456292 -1931.21 98.8165 -1449.35
5843300 -0.456282 -2185.15 -659.242 -1600.3
5843400 -0.456272 -1622.24 -776.945 -1585.43
5843500 -0.456262 -1883.13 -1312.38 -1661.63
5843600 -0.456252 -1496.4 -787.122 -1434.08
5843700 -0.456242 -1738.7 -1729.97 -2019.24
5843800 -0.456232 -1879.31 -1585.84 -1904.59
5843900 -0.456222 -1784.02 -1670.21 -1949.88
5844000 -0.456212 -1771.04 -1641.2 -2270.87
5844100 -0.456202 -2119.31 -1870.78 -1804.58
5844200 -0.456192 -2659.06 -1657.55 -1702.58
5844300 -0.456182 -1800.16 -1115.3 -1714.91
5844400 -0.456172 -2128.97 -902.641 -1685.09
5844500 -0.456162 -1817.12 -1133.74 -1834.82
5844600 -0.456152 -2718.31 -157.386 -1472.46
5844700 -0.456142 -1249.32 111.079 -1531.07
5844800 -0.456132 -2122.09 -32.0664 -1129.58
5844900 -0.456122 -1681.37 -239.399 -1323.67
5845000 -0.456112 -2759.38 -280.224 -1790.85
5845100 -0.456102 -1481.81 -546.487 -1835.85
5845200 -0.456092 -2588.37 -1064.75 -1727.23
5845300 -0.456082 -1876.02 -1455.65 -2044.96
5845400 -0.456072 -2603.41 -1447.01 -1684.35
5845500 -0.456062 -1614.53 -1526.77 -1647.71
5845600 -0.456052 -2890.27 -1156.11 -1635.08
5845700 -0.456042 -2016.07 -1029.71 -1604.08
5845800 -0.456032 -2396.31 -897.588 -1453.81
5845900 -0.456022 -1740.88 -440.789 -1499.1
5846000 -0.456012 -2214.4 -644.361 -1523.57
5846100 -0.456002 -2108.52 -839.29 -1339.4
5846200 -0.455992 -1851.01 -1302.43 -1367.67
5846300 -0.455982 -2209.77 -1117.54 -1611.87
5846400 -0.455972 -2039.88 -1694.45 -1703.37
5846500 -0.455962 -2265.62 -467.478 -1391.5
5846600 -0.455952 -2066.7 -1025.16 -1028.65
5846700 -0.455942 -2154.52 -557.171 -1637.22
5846800 -0.455932 -1613.22 -883.668 -1901.88
5846900 -0.455922 -2361.11 -498.524 -2139.25
5847000 -0.455912 -1392.46 -721.309 -1559.54
5847100 -0.455902 -2276.88 -912.247 -1812.7
5847200 -0.455892 -1469.68 -1004.06 -1772.67
5847300 -0.455882 -2357.07 -1149.47 -1894.29
5847400 -0.455872 -1765.15 -1007.12 -1974.07
5847500 -0.455862 -2611.23 -834.678 -1777.17
5847600 -0.455852 -2125.07 -1063.02 -2051.98
5847700 -0.455842 -2398.53 -833.53 -1922.89
5847800 -0.455832 -2149.75 -1256.67 -1735.63
5847900 -0.455822 -2641.74 -1239.78 -1338.9
5848000 -0.455812 -2217.38 -1305.51 -1662.98
5848100 -0.455802 -1487.25 -1083.39 -1353.26
5848200 -0.455792 -1945.32 -908.071 -2489.43
5848300 -0.455782 -1615.65 -1127.22 -1334.09
5848400 -0.455772 -1977.5 -216.627 -1881.11
5848500 -0.455762 -1636.98 -1003.69 -1104.19
5848600 -0.455752 -2529.45 -352.795 -1563.01
5848700 -0.455742 -2260.34 -1235.12 -882.334
5848800 -0.455732 -2800.41 -121.219 -1694.67
5848900 -0.455722 -2566.04 -1244.91 -892.095
5849000 -0.455712 -2893.01 -962.957 -1620.86
5849100 -0.455702 -2754.78 -1620.04 -990.024
5849200 -0.455692 -2096.08 -615.649 -1208.55
5849300 -0.455682 -2069.58 -1268.76 -1269.46
5849400 -0.455672 -1741.17 -256.943 -1318.71
5849500 -0.455662 -1810.37 -1231.59 -1792.28
5849600 -0.455652 -1810.79 -346.583 -1813.03
5849700 -0.455642 -1647.64 -860.589 -1741.97
5849800 -0.455632 -1533.17 -586.665 -1504.88
5849900 -0.455622 -1930.32 -1169.86 -1825.54
5850000 -0.455612 -2005.85 -1158.55 -1601.6
5850100 -0.455602 -2599.55 -857.233 -2064.93
5850200 -0.455592 -2114.43 -1212.12 -1631.24
5850300 -0.455582 -2545.16 -285.762 -1719.78
5850400 -0.455572 -2167.55 -1389.9 -1156.22
5850500 -0.455562 -2194.1 -426.126 -1503.73
5850600 -0.455552 -2161.86 -976.103 -1673.89
5850700 -0.455542 -2834.56 -657.733 -2699.9
5850800 -0.455532 -2077.26 -1465.58 -1678.02
5850900 -0.455522 -1964.81 -377.223 -1794.4
5851000 -0.455512 -1361.09 -665.033 -1312.15
5851100 -0.455502 -1610 164.353 -2014.79
5851200 -0.455492 -1812.59 -799.555 -1210.22
5851300 -0.455482 -1917.83 -488.721 -2012.67
5851400 -0.455472 -1816.24 -615.085 -1732.17
5851500 -0.455462 -1731 -536.5 -1731.19
5851600 -0.455452 -1642.93 -1091.5 -1192.86
5851700 -0.455442 -1905.36 -1077.19 -1249.46
5851800 -0.455432 -1889.12 -1186.02 -1488.98
5851900 -0.455422 -2232.91 -1366.62 -1268.42
5852000 -0.455412 -2942.19 -1436.54 -1735.39
5852100 -0.455402 -2029.34 -671.534 -1254.67
5852200 -0.455392 -2396.78 -488.367 -1597.24
5852300 -0.455382 -2139.92 -808.604 -984.505
5852400 -0.455372 -2951.8 -997.625 -1595.38
5852500 -0.455362 -1940.84 -1364.27 -1343.87
5852600 -0.455352 -2290.01 -1353.37 -1909.77
5852700 -0.455342 -2293 -1676.12 -1405.76
5852800 -0.455332 -2588.36 -602.636 -2026.54
5852900 -0.455322 -1742.37 -773.301 -1412.94
5853000 -0.455312 -2686.5 -628.328 -1769.13
5853100 -0.455302 -2402.66 -1208.01 -1769.48
5853200 -0.455292 -2200.55 -441.775 -1405.31
5853300 -0.455282 -2072.47 -523.653 -1850.82
5853400 -0.455272 -2153.86 -260.975 -1530.1
5853500 -0.455262 -1303.95 -161.971 -1906.36
5853600 -0.455252 -1366.84 -226.671 -1556.25
5853700 -0.455242 -1089.94 -911.718 -1702.86
5853800 -0.455232 -1244.69 -851.201 -1413.56
5853900 -0.455222 -1285.38 -1504.41 -1799.27
5854000 -0.455212 -1543.07 -1144.31 -2061.09
5854100 -0.455202 -2413 -1301.12 -1946.07
5854200 -0.455192 -2045.62 -1448.68 -2267.01
5854300 -0.455182 -2311.32 -1789.56 -1778.38
5854400 -0.455172 -1814.38 -1834.68 -1857.18
5854500 -0.455162 -1698.37 -2183.1 -1518.16
5854600 -0.455152 -1380.63 -1635.47 -1799.08
5854700 -0.455142 -1168.54 -1271.76 -1637.63
5854800 -0.455132 -595.363 -437.261 -1628.75
5854900 -0.455122 -1048.38 -27.6372 -1666.29
5855000 -0.455112 -1196.06 -537.007 -1695.93
5855100 -0.455102 -1337.09 238.306 -1677.27
5855200 -0.455092 -1958.71 -499.269 -1806.07
5855300 -0.455082 -2791.05 -968.945 -1318.63
5855400 -0.455072 -2492.81 -996.523 -1523.34
5855500 -0.455062 -2283.85 -475.443 -1348.31
5855600 -0.455052 -2882.68 -568.284 -1538.9
5855700 -0.455042 -2713.04 -865.825 -1770.38
5855800 -0.455032 -3076.69 -574.985 -1743.83
5855900 -0.455022 -2313.27 -513.197 -1349.29
5856000 -0.455012 -2906.39 -561.207 -1638.28
5856100 -0.455002 -2019.66 -1188.41 -1471.58
5856200 -0.454992 -2638.75 -900.649 -1684.51
5856300 -0.454982 -2585.08 -1540.89 -1746.43
5856400 -0.454972 -2917.38 -1156.77 -1716.95
5856500 -0.454962 -2236.65 -1926.61 -1320.17
5856600 -0.454952 -2950.32 -1051.44 -533.041
5856700 -0.454942 -2002.61 -1015.64 -876.772
5856800 -0.454932 -2682.88 -246.485 -433.143
5856900 -0.454922 -2548.67 -1507.86 -1154.12
5857000 -0.454912 -2472.67 -329.602 -1001.47
5857100 -0.454902 -1740.46 -1200.57 -1449.66
5857200 -0.454892 -1761.19 -486.668 -1108.27
5857300 -0.454882 -1946.61 -1734.63 -1375.91
5857400 -0.454872 -1661.02 -632.29 -1501.43
5857500 -0.454862 -1856.15 -1512.16 -2067
