# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
3581000 0.358095 -33516.9 -33496.8 -44801.5
3581100 0.358105 -33513.9 -33494.7 -44805.4
3581200 0.358115 -33509.9 -33489.3 -44810.7
3581300 0.358125 -33505.2 -33482.5 -44816.3
3581400 0.358135 -33500.3 -33477.4 -44821.4
3581500 0.358145 -33496.6 -33472.6 -44825.8
3581600 0.358155 -33494.6 -33469.2 -44829.2
3581700 0.358165 -33494.3 -33469.2 -44830.9
3581800 0.358175 -33496.1 -33471.4 -44830.6
3581900 0.358185 -33499.9 -33474.7 -44829.7
3582000 0.358195 -33505.4 -33479.8 -44827.3
3582100 0.358205 -33511.4 -33486.6 -44824
3582200 0.358215 -33518 -33493.8 -44820.1
3582300 0.358225 -33525.6 -33500 -44815.8
3582400 0.358235 -33531.1 -33504.6 -44813
3582500 0.358245 -33533.3 -33506.4 -44812.1
3582600 0.358255 -33533.1 -33504.2 -44814.3
3582700 0.358265 -33530 -33499.8 -44818.7
3582800 0.358275 -33523.9 -33495 -44824.7
3582900 0.358285 -33517 -33489 -44832.1
3583000 0.358295 -33510.6 -33482.6 -44839.2
3583100 0.358305 -33505.9 -33477.9 -44844.6
3583200 0.358315 -33504.5 -33475.8 -44847.1
3583300 0.358325 -33506.7 -33475.9 -44847
3583400 0.358335 -33511.8 -33478.5 -44844.9
3583500 0.358345 -33518.5 -33485.2 -44840.3
3583600 0.358355 -33525.3 -33493 -44836.4
3583700 0.358365 -33531.5 -33499.4 -44833.2
3583800 0.358375 -33536.8 -33505.5 -44830.7
3583900 0.358385 -33541.5 -33511.1 -44828.5
3584000 0.358395 -33544.8 -33513.2 -44827.6
3584100 0.358405 -33545.5 -33512 -44829.4
3584200 0.358415 -33544 -33510.2 -44831.6
3584300 0.358425 -33540.5 -33506.1 -44836
3584400 0.358435 -33535.4 -33499.8 -44841.8
3584500 0.358445 -33529.9 -33493.6 -44847.7
3584600 0.358455 -33525.2 -33489.2 -44852.9
3584700 0.358465 -33521.8 -33485.5 -44857.2
3584800 0.358475 -33520.1 -33483.2 -44860.9
3584900 0.358485 -33521 -33484.9 -44861.6
3585000 0.358495 -33525.1 -33489.9 -44859.6
3585100 0.358505 -33532.7 -33496 -44855.3
3585200 0.358515 -33541.8 -33503.6 -44849.6
3585300 0.358525 -33550 -33511.4 -44844.2
3585400 0.358535 -33557 -33516.7 -44840.1
3585500 0.358545 -33561.2 -33520.2 -44838.8
3585600 0.358555 -33561.6 -33521.7 -44839.8
3585700 0.358565 -33558.7 -33520.7 -44843.5
3585800 0.358575 -33554.3 -33516.5 -44849.1
3585900 0.358585 -33549.2 -33510.1 -44855.1
3586000 0.358595 -33543.5 -33503.8 -44861.1
3586100 0.358605 -33539.6 -33497.6 -44865.8
3586200 0.358615 -33537.5 -33492.8 -44869.4
3586300 0.358625 -33536.3 -33491.8 -44871.4
3586400 0.358635 -33536.2 -33493.1 -44872.6
3586500 0.358645 -33538.5 -33495.6 -44872.9
3586600 0.358655 -33543.1 -33500.8 -44870.8
3586700 0.358665 -33549.9 -33508 -44866.9
3586800 0.358675 -33557.8 -33515.1 -44862.1
3586900 0.358685 -33565.3 -33520.8 -44858.1
3587000 0.358695 -33571.4 -33525.9 -44854.8
3587100 0.358705 -33574.8 -33529.6 -44853.1
3587200 0.358715 -33575.2 -33529 -44854.8
3587300 0.358725 -33573 -33525.7 -44858.1
3587400 0.358735 -33568.4 -33521.8 -44863.3
3587500 0.358745 -33562 -33515.6 -44870.1
3587600 0.358755 -33555.2 -33507.9 -44877.7
3587700 0.358765 -33549.7 -33503.1 -44883.8
3587800 0.358775 -33547.4 -33500.9 -44886.8
3587900 0.358785 -33548.1 -33500 -44888.1
3588000 0.358795 -33551.6 -33501.7 -44887
3588100 0.358805 -33557.2 -33506.1 -44883.9
3588200 0.358815 -33563.8 -33512.6 -44879.9
3588300 0.358825 -33571.1 -33519.3 -44875.9
3588400 0.358835 -33577.4 -33526.7 -44872.5
3588500 0.358845 -33581.8 -33533.3 -44870
3588600 0.358855 -33585.2 -33536.7 -44869
3588700 0.358865 -33587 -33536.5 -44869.9
3588800 0.358875 -33586.2 -33534.9 -44871.8
3588900 0.358885 -33584.2 -33531.1 -44875
3589000 0.358895 -33580.9 -33525.8 -44879.5
3589100 0.358905 -33575.1 -33520.1 -44885.6
3589200 0.358915 -33568.5 -33514.4 -44892.3
3589300 0.358925 -33563.3 -33510 -44898.2
3589400 0.358935 -33561 -33506.9 -44902.3
3589500 0.358945 -33561.7 -33507.6 -44903
3589600 0.358955 -33565.7 -33511.4 -44901.4
3589700 0.358965 -33572.6 -33516.4 -44897.7
3589800 0.358975 -33580.3 -33523.3 -44893
3589900 0.358985 -33588 -33531.6 -44887.9
3590000 0.358995 -33595.2 -33537.8 -44883.8
3590100 0.359005 -33600.4 -33542.3 -44881.3
3590200 0.359015 -33603 -33545.4 -44880.5
3590300 0.359025 -33602.3 -33545.1 -44882.8
3590400 0.359035 -33598.5 -33541.3 -44887.6
3590500 0.359045 -33593.8 -33536.2 -44893.3
3590600 0.359055 -33588.7 -33531.3 -44898.7
3590700 0.359065 -33583.7 -33524.9 -44904.3
3590800 0.359075 -33580.4 -33518.8 -44909.2
3590900 0.359085 -33578.7 -33516 -44912
3591000 0.359095 -33578.1 -33515.6 -44913.9
3591100 0.359105 -33579.7 -33516.9 -44914.5
3591200 0.359115 -33583.4 -33521.6 -44913.1
3591300 0.359125 -33588.8 -33529 -44909.9
3591400 0.359135 -33595.9 -33535.9 -44905.7
3591500 0.359145 -33603.5 -33541.9 -44901.8
3591600 0.359155 -33610.5 -33547.4 -44897.6
3591700 0.359165 -33615.9 -33551.7 -44894.5
3591800 0.359175 -33618.4 -33553.1 -44894.2
3591900 0.359185 -33617 -33551.1 -44897
3592000 0.359195 -33611.9 -33547.6 -44902.4
3592100 0.359205 -33605.9 -33542.1 -44908.7
3592200 0.359215 -33599.9 -33534.8 -44915.9
3592300 0.359225 -33593.9 -33528.8 -44922.2
3592400 0.359235 -33590.5 -33525.2 -44926.2
3592500 0.359245 -33590.1 -33522.9 -44928.7
3592600 0.359255 -33591.5 -33523.5 -44929
3592700 0.359265 -33595.5 -33527.5 -44927.2
3592800 0.359275 -33602.1 -33533.4 -44923.5
3592900 0.359285 -33609.6 -33540.1 -44919.2
3593000 0.359295 -33616.6 -33547 -44915.3
3593100 0.359305 -33622.1 -33553.9 -44912.1
3593200 0.359315 -33625.9 -33558.1 -44910.9
3593300 0.359325 -33628.6 -33559.9 -44910.5
3593400 0.359335 -33628.9 -33560.7 -44911.5
3593500 0.359345 -33627.2 -33557.5 -44914.4
3593600 0.359355 -33623.9 -33551.3 -44919
3593700 0.359365 -33619.1 -33545.4 -44924.6
3593800 0.359375 -33613.2 -33539.7 -44930.5
3593900 0.359385 -33607.5 -33534.4 -44936.9
3594000 0.359395 -33603.8 -33531.5 -44941.6
3594100 0.359405 -33603.1 -33531.8 -44943.6
3594200 0.359415 -33605.1 -33534.1 -44943.5
3594300 0.359425 -33610.8 -33537.5 -44940.9
3594400 0.359435 -33619.4 -33544 -44935.9
3594500 0.359445 -33628.1 -33552.5 -44929.8
3594600 0.359455 -33635.8 -33559.3 -44925.4
3594700 0.359465 -33640.8 -33564.1 -44923.2
3594800 0.359475 -33643.1 -33567.9 -44922.6
3594900 0.359485 -33643.1 -33568.6 -44924.2
3595000 0.359495 -33641.3 -33565.8 -44927.6
3595100 0.359505 -33637.5 -33561.4 -44932.4
3595200 0.359515 -33632.8 -33556.5 -44937.1
3595300 0.359525 -33628 -33550.5 -44942.7
3595400 0.359535 -33623.3 -33544.2 -44948.5
3595500 0.359545 -33620.1 -33540.4 -44952.4
3595600 0.359555 -33619.4 -33539.7 -44954.6
3595700 0.359565 -33621.3 -33540.1 -44955.1
3595800 0.359575 -33624.2 -33543.2 -44954.6
3595900 0.359585 -33628.9 -33549.4 -44952.1
3596000 0.359595 -33635.7 -33556.5 -44948.1
3596100 0.359605 -33643.2 -33563.4 -44944
3596200 0.359615 -33650.5 -33570.4 -44939.3
3596300 0.359625 -33656.4 -33575.2 -44936.2
3596400 0.359635 -33659.8 -33576.3 -44935.3
3596500 0.359645 -33659.6 -33574.8 -44937.2
3596600 0.359655 -33655.9 -33571.6 -44941.8
3596700 0.359665 -33649.8 -33566.8 -44947.8
3596800 0.359675 -33643.5 -33560.3 -44955.1
3596900 0.359685 -33637.5 -33555 -44961.1
3597000 0.359695 -33632.8 -33550.3 -44966.4
3597100 0.359705 -33631.5 -33546.5 -44969.4
3597200 0.359715 -33633.5 -33546.4 -44969.5
3597300 0.359725 -33637.3 -33550 -44967.8
3597400 0.359735 -33642.4 -33554.9 -44965.1
3597500 0.359745 -33648.6 -33560.9 -44962.2
3597600 0.359755 -33655.3 -33568.4 -44958.3
3597700 0.359765 -33661.3 -33575.2 -44954.9
3597800 0.359775 -33666.5 -33579.9 -44952.6
3597900 0.359785 -33670.5 -33582.8 -44951
3598000 0.359795 -33671.7 -33584.2 -44951.2
3598100 0.359805 -33670.3 -33582.3 -44953.6
3598200 0.359815 -33666.9 -33577.1 -44958.6
3598300 0.359825 -33661.8 -33571.4 -44964.1
3598400 0.359835 -33656.4 -33565.7 -44969.9
3598500 0.359845 -33651.3 -33559.6 -44976
3598600 0.359855 -33647 -33554.8 -44981.3
3598700 0.359865 -33644.8 -33554.1 -44984.3
3598800 0.359875 -33646.3 -33556 -44984.5
3598900 0.359885 -33650.6 -33559.6 -44982.8
3599000 0.359895 -33657.8 -33565.9 -44978.4
3599100 0.359905 -33666.7 -33573.9 -44972.6
3599200 0.359915 -33674.9 -33580.6 -44967.9
3599300 0.359925 -33681.1 -33585.4 -44964.8
3599400 0.359935 -33684.6 -33589.9 -44963.6
3599500 0.359945 -33685.7 -33592.3 -44964.1
3599600 0.359955 -33684.3 -33590.5 -44967.2
3599700 0.359965 -33680.7 -33587 -44971.8
3599800 0.359975 -33676.1 -33582.1 -44976.7
3599900 0.359985 -33671.5 -33575.4 -44982.3
3600000 0.359995 -33667.2 -33569.1 -44987.4
3600100 0.360005 -33663.5 -33565.1 -44991.7
3600200 0.360015 -33661 -33562.9 -44995.1
3600300 0.360025 -33661 -33562.6 -44997
3600400 0.360035 -33663.5 -33565.1 -44997
3600500 0.360045 -33667.8 -33570.3 -44994.7
3600600 0.360055 -33674.8 -33576.8 -44990.8
3600700 0.360065 -33683.7 -33584.4 -44985.4
3600800 0.360075 -33691.4 -33592.4 -44980.2
3600900 0.360085 -33696.8 -33597.8 -44977.3
3601000 0.360095 -33700.4 -33599.9 -44976.3
3601100 0.360105 -33701.2 -33599.7 -44977.7
3601200 0.360115 -33698.9 -33597.2 -44980.9
3601300 0.360125 -33694.1 -33591.8 -44986.7
3601400 0.360135 -33687.8 -33584.9 -44993.9
3601500 0.360145 -33681.1 -33579.1 -45000.4
3601600 0.360155 -33675.6 -33574.4 -45006.2
3601700 0.360165 -33672.9 -33570.4 -45010.1
3601800 0.360175 -33673.5 -33569.5 -45011.2
3601900 0.360185 -33677 -33572.3 -45009.5
3602000 0.360195 -33682.4 -33576.3 -45006.9
3602100 0.360205 -33688.5 -33581.4 -45004.1
3602200 0.360215 -33695.1 -33589.2 -45000.1
3602300 0.360225 -33701.8 -33597.4 -44996.1
3602400 0.360235 -33707.4 -33602.7 -44993.5
3602500 0.360245 -33711.1 -33606 -44992.2
3602600 0.360255 -33713.3 -33607.7 -44991.9
3602700 0.360265 -33713.3 -33606.1 -44993.4
3602800 0.360275 -33710.7 -33601.8 -44997.4
3602900 0.360285 -33706.1 -33596.8 -45002.5
3603000 0.360295 -33699.6 -33591.2 -45009
3603100 0.360305 -33693.4 -33584.2 -45016.1
3603200 0.360315 -33688.5 -33578.7 -45022.2
3603300 0.360325 -33686 -33576.8 -45025.6
3603400 0.360335 -33687.3 -33577.5 -45025.9
3603500 0.360345 -33692.2 -33581.2 -45023.9
3603600 0.360355 -33698.3 -33587.5 -45020
3603700 0.360365 -33705.2 -33594.7 -45015.7
3603800 0.360375 -33713.4 -33601.7 -45011
3603900 0.360385 -33720.9 -33608 -45006.7
3604000 0.360395 -33725.9 -33612.8 -45004.3
3604100 0.360405 -33728.1 -33615.1 -45004
3604200 0.360415 -33727.7 -33614.1 -45006.5
3604300 0.360425 -33724.2 -33611.3 -45010.6
3604400 0.360435 -33718.9 -33607 -45016.1
3604500 0.360445 -33714 -33600.6 -45022.1
3604600 0.360455 -33709.9 -33594.7 -45026.8
3604700 0.360465 -33706.3 -33590.3 -45031.2
3604800 0.360475 -33703.7 -33586.6 -45034.9
3604900 0.360485 -33702.8 -33584.7 -45037.9
3605000 0.360495 -33704.4 -33587.2 -45038
3605100 0.360505 -33708.8 -33592.6 -45035.8
3605200 0.360515 -33714.7 -33598.6 -45032.9
3605300 0.360525 -33722.3 -33605.1 -45028.5
3605400 0.360535 -33730.4 -33612.8 -45023.3
3605500 0.360545 -33737.1 -33619.1 -45019
3605600 0.360555 -33741.7 -33622 -45017
3605700 0.360565 -33743.3 -33623.5 -45017.3
3605800 0.360575 -33741.6 -33622.7 -45019.8
3605900 0.360585 -33737 -33617.4 -45025.6
3606000 0.360595 -33730.8 -33610 -45032.9
3606100 0.360605 -33724.6 -33604.1 -45039.4
3606200 0.360615 -33719.8 -33598.8 -45044.7
3606300 0.360625 -33716.6 -33594.8 -45048.9
3606400 0.360635 -33715.4 -33593.1 -45051.6
3606500 0.360645 -33716.8 -33594.7 -45051.5
3606600 0.360655 -33721.2 -33598.3 -45049.7
3606700 0.360665 -33728 -33603.1 -45046.3
3606800 0.360675 -33735 -33610.4 -45042
3606900 0.360685 -33741.7 -33617.7 -45038.1
3607000 0.360695 -33747.8 -33623.4 -45035.1
3607100 0.360705 -33751.7 -33627.9 -45033.6
3607200 0.360715 -33753.6 -33630.7 -45033
3607300 0.360725 -33754.6 -33630.3 -45033.9
3607400 0.360735 -33753.5 -33627.2 -45036.6
3607500 0.360745 -33749.5 -33622 -45041.2
3607600 0.360755 -33743.3 -33615.6 -45047.8
3607700 0.360765 -33737.4 -33608.9 -45054.5
3607800 0.360775 -33732.4 -33603.9 -45060.5
3607900 0.360785 -33728.9 -33601.9 -45064.5
3608000 0.360795 -33728.7 -33601.2 -45066.7
3608100 0.360805 -33731.8 -33602.6 -45066.3
3608200 0.360815 -33737.5 -33607.8 -45062.9
3608300 0.360825 -33745 -33615 -45058.3
3608400 0.360835 -33753.2 -33622.2 -45053
3608500 0.360845 -33760.7 -33629.6 -45048.6
3608600 0.360855 -33766.4 -33636 -45045.3
3608700 0.360865 -33768.9 -33638.2 -45045.1
3608800 0.360875 -33768.7 -33636.9 -45047.6
3608900 0.360885 -33767 -33634.7 -45050.4
3609000 0.360895 -33763.1 -33631.2 -45055
3609100 0.360905 -33757.9 -33625.2 -45060.6
3609200 0.360915 -33752.6 -33619.1 -45066.6
3609300 0.360925 -33748.2 -33614.9 -45071.3
3609400 0.360935 -33745.6 -33611.3 -45074.8
3609500 0.360945 -33745.1 -33608.7 -45077.6
3609600 0.360955 -33746.5 -33610.2 -45077.9
3609700 0.360965 -33750 -33614.5 -45076.5
3609800 0.360975 -33755.4 -33619.8 -45074.1
3609900 0.360985 -33761.7 -33626.6 -45070.7
3610000 0.360995 -33768.9 -33634 -45066.4
3610100 0.361005 -33776.1 -33640.5 -45061.7
3610200 0.361015 -33782.1 -33644.2 -45059
3610300 0.361025 -33784.6 -33645.4 -45058.3
3610400 0.361035 -33783.3 -33644.9 -45060.4
3610500 0.361045 -33780.2 -33641.3 -45064.9
3610600 0.361055 -33774.7 -33635.7 -45071
3610700 0.361065 -33768 -33630.1 -45078
3610800 0.361075 -33762.6 -33624.1 -45084
3610900 0.361085 -33759 -33618.7 -45089.1
3611000 0.361095 -33757.5 -33616.3 -45091.7
3611100 0.361105 -33758.6 -33617.2 -45091.9
3611200 0.361115 -33762.5 -33620.7 -45090.3
3611300 0.361125 -33768.5 -33626 -45087
3611400 0.361135 -33775.1 -33633.1 -45083.3
3611500 0.361145 -33781.4 -33639.4 -45079.9
3611600 0.361155 -33787.6 -33644.1 -45077.3
3611700 0.361165 -33792.8 -33649.2 -45074.7
3611800 0.361175 -33795.7 -33652.9 -45073.6
3611900 0.361185 -33796.2 -33652.9 -45074.8
3612000 0.361195 -33794.6 -33650.6 -45077.5
3612100 0.361205 -33791.1 -33646.8 -45081.7
3612200 0.361215 -33786.2 -33640.8 -45087
3612300 0.361225 -33781.2 -33633.9 -45093.1
3612400 0.361235 -33777 -33629.2 -45098.2
3612500 0.361245 -33773.3 -33626.5 -45102.3
3612600 0.361255 -33771.2 -33625 -45106
3612700 0.361265 -33772.4 -33625.7 -45106.9
3612800 0.361275 -33777 -33630.3 -45104.7
3612900 0.361285 -33784.4 -33637 -45100
3613000 0.361295 -33793.3 -33643.1 -45094.9
3613100 0.361305 -33800.6 -33649.8 -45090.6
3613200 0.361315 -33806 -33656 -45087.2
3613300 0.361325 -33809.4 -33659.7 -45086.3
3613400 0.361335 -33809.7 -33660.3 -45087.9
3613500 0.361345 -33807.9 -33658.9 -45090.9
3613600 0.361355 -33805.1 -33655.5 -45095
3613700 0.361365 -33801.3 -33649.8 -45099.9
3613800 0.361375 -33796.4 -33643.3 -45105.7
3613900 0.361385 -33791.7 -33638.9 -45110.3
3614000 0.361395 -33788.9 -33636 -45113.9
3614100 0.361405 -33787.9 -33633.8 -45116.6
3614200 0.361415 -33787.9 -33634.6 -45117.8
3614300 0.361425 -33790.6 -33637 -45117.6
3614400 0.361435 -33795.8 -33641 -45115.4
3614500 0.361445 -33802.2 -33647.3 -45112.1
3614600 0.361455 -33809.2 -33654.9 -45107.6
3614700 0.361465 -33815.9 -33661.5 -45103.6
3614800 0.361475 -33821.7 -33666.2 -45100.7
3614900 0.361485 -33825 -33668.7 -45099.4
3615000 0.361495 -33825.2 -33668.3 -45100.9
3615100 0.361505 -33823 -33664.8 -45104.5
3615200 0.361515 -33819 -33660.1 -45109.6
3615300 0.361525 -33812.4 -33655.1 -45116
3615400 0.361535 -33805.6 -33648.7 -45123.2
3615500 0.361545 -33801 -33643.1 -45129.1
3615600 0.361555 -33799.4 -33640.7 -45131.7
3615700 0.361565 -33800.6 -33640.7 -45132.2
3615800 0.361575 -33804 -33642.1 -45131.1
3615900 0.361585 -33809.3 -33646.6 -45128.5
3616000 0.361595 -33815.2 -33653.8 -45124.7
3616100 0.361605 -33821.2 -33660.8 -45121.3
3616200 0.361615 -33827 -33666.7 -45118.7
3616300 0.361625 -33832.5 -33671.8 -45115.9
3616400 0.361635 -33836.3 -33675.4 -45114.5
3616500 0.361645 -33837.9 -33675 -45115.2
3616600 0.361655 -33836.8 -33672.5 -45118
3616700 0.361665 -33833.6 -33669.9 -45121.5
3616800 0.361675 -33829.5 -33665.5 -45126
3616900 0.361685 -33824.1 -33659.1 -45132.5
3617000 0.361695 -33818.6 -33653.6 -45138.4
3617100 0.361705 -33815 -33649.9 -45143.1
3617200 0.361715 -33813.8 -33647.7 -45146.1
3617300 0.361725 -33814.9 -33648.5 -45146.7
3617400 0.361735 -33818.8 -33652.9 -45145
3617500 0.361745 -33825 -33659.4 -45141
3617600 0.361755 -33832.6 -33665.5 -45136.8
3617700 0.361765 -33839.9 -33671.6 -45132.4
3617800 0.361775 -33846.1 -33677.8 -45128.7
3617900 0.361785 -33850.8 -33681.4 -45126.8
3618000 0.361795 -33852.6 -33683 -45126.9
3618100 0.361805 -33850.8 -33682.7 -45129.9
3618200 0.361815 -33846.9 -33679.3 -45134.5
3618300 0.361825 -33842.4 -33673.8 -45140.2
3618400 0.361835 -33838.1 -33668.1 -45145.5
3618500 0.361845 -33834.2 -33662.9 -45149.9
3618600 0.361855 -33831.3 -33658.3 -45154.1
3618700 0.361865 -33830.1 -33655.9 -45156.7
3618800 0.361875 -33829.8 -33657 -45158
3618900 0.361885 -33831.1 -33659.8 -45158.2
3619000 0.361895 -33835.7 -33663.9 -45156.6
3619100 0.361905 -33842.4 -33670.1 -45153.1
3619200 0.361915 -33849.4 -33676.7 -45148.7
3619300 0.361925 -33856.2 -33681.9 -45145.3
3619400 0.361935 -33861.9 -33686.1 -45142.4
3619500 0.361945 -33865.5 -33690.2 -45140.4
3619600 0.361955 -33866.5 -33691.5 -45140.8
3619700 0.361965 -33864.7 -33688.9 -45144.2
3619800 0.361975 -33860.2 -33684 -45149.8
3619900 0.361985 -33854.7 -33678.6 -45155.7
3620000 0.361995 -33849.4 -33672.7 -45162.1
3620100 0.362005 -33845.1 -33667.4 -45167.4
3620200 0.362015 -33842.7 -33665.3 -45170.6
3620300 0.362025 -33842.8 -33665.6 -45171.7
3620400 0.362035 -33845.4 -33666.2 -45171.6
3620500 0.362045 -33849.5 -33669.1 -45170.2
3620600 0.362055 -33855.5 -33675 -45166.4
3620700 0.362065 -33862.5 -33681.5 -45162.6
3620800 0.362075 -33868.5 -33687.6 -45159.3
3620900 0.362085 -33872.8 -33693.3 -45157.1
3621000 0.362095 -33875.9 -33697.3 -45156.1
3621100 0.362105 -33877.8 -33697.9 -45156.3
3621200 0.362115 -33878 -33696.3 -45158.2
3621300 0.362125 -33876.5 -33693.6 -45160.7
3621400 0.362135 -33873 -33688.9 -45165.1
3621500 0.362145 -33868.2 -33682.9 -45170.8
3621600 0.362155 -33862.3 -33678.1 -45176.8
3621700 0.362165 -33857.1 -33674.4 -45182.5
3621800 0.362175 -33855.4 -33672.1 -45185.6
3621900 0.362185 -33856.7 -33672.4 -45186.8
3622000 0.362195 -33859.7 -33675.1 -45185.7
3622100 0.362205 -33865.2 -33679.2 -45183
3622200 0.362215 -33872.5 -33685.1 -45179
3622300 0.362225 -33879.7 -33692.8 -45173.9
3622400 0.362235 -33885.9 -33699.5 -45170.3
3622500 0.362245 -33890.7 -33703.8 -45168.1
3622600 0.362255 -33893.2 -33705.5 -45168.1
3622700 0.362265 -33892.8 -33705.4 -45169.8
3622800 0.362275 -33890.1 -33702.7 -45173.5
3622900 0.362285 -33886.2 -33697.7 -45178.8
3623000 0.362295 -33881.7 -33693.5 -45183.5
3623100 0.362305 -33877.3 -33689.1 -45188.4
3623200 0.362315 -33873.9 -33683.5 -45193.3
3623300 0.362325 -33871.7 -33679.6 -45197
3623400 0.362335 -33871.9 -33679.7 -45198.2
3623500 0.362345 -33874.3 -33681.7 -45197.8
3623600 0.362355 -33877.6 -33685.4 -45197
3623700 0.362365 -33882.4 -33691.2 -45194.5
3623800 0.362375 -33888.4 -33698.4 -45191
3623900 0.362385 -33895 -33703.9 -45187.5
3624000 0.362395 -33901.6 -33708 -45184.2
3624100 0.362405 -33906.5 -33712.4 -45181.5
3624200 0.362415 -33908.8 -33713.6 -45181
3624300 0.362425 -33907.6 -33711.5 -45183.8
3624400 0.362435 -33903.2 -33708.3 -45188.5
3624500 0.362445 -33897.5 -33703.7 -45194.4
3624600 0.362455 -33892.3 -33697.7 -45200.5
3624700 0.362465 -33887.8 -33692 -45206.2
3624800 0.362475 -33884.5 -33688 -45210.5
3624900 0.362485 -33883.6 -33686.3 -45212.7
3625000 0.362495 -33885.6 -33687.1 -45213
3625100 0.362505 -33889.6 -33690.9 -45211
3625200 0.362515 -33894.7 -33697.1 -45208
3625300 0.362525 -33901.6 -33703.1 -45204.4
3625400 0.362535 -33908.8 -33709.1 -45200.5
3625500 0.362545 -33914.2 -33715.1 -45197.7
3625600 0.362555 -33918 -33719.2 -45196
3625700 0.362565 -33920.4 -33720.7 -45196.1
3625800 0.362575 -33920.2 -33720.9 -45197.4
3625900 0.362585 -33918 -33718.3 -45200.4
3626000 0.362595 -33914.2 -33712.7 -45205.7
3626100 0.362605 -33909.8 -33706.5 -45210.9
3626200 0.362615 -33905.4 -33701.3 -45216.1
3626300 0.362625 -33901 -33697.7 -45220.8
3626400 0.362635 -33898.2 -33694.8 -45224.9
3626500 0.362645 -33897.6 -33694.9 -45226.9
3626600 0.362655 -33899.8 -33698.2 -45226.2
3626700 0.362665 -33905.1 -33702.1 -45224.1
3626800 0.362675 -33912.4 -33707 -45220.2
3626900 0.362685 -33920.4 -33714.5 -45215.2
3627000 0.362695 -33927.8 -33721.1 -45210.7
3627100 0.362705 -33932.7 -33725.5 -45208.4
3627200 0.362715 -33934.7 -33728.6 -45208.3
3627300 0.362725 -33934.8 -33729.3 -45209.5
3627400 0.362735 -33932.7 -33727.1 -45213
3627500 0.362745 -33928.9 -33721.6 -45218.1
3627600 0.362755 -33924 -33715.9 -45223.6
3627700 0.362765 -33919 -33710.9 -45228.9
3627800 0.362775 -33915.4 -33705.8 -45233.4
3627900 0.362785 -33912.9 -33702.9 -45237.1
3628000 0.362795 -33912.2 -33703 -45238.6
3628100 0.362805 -33914.5 -33704 -45238.8
3628200 0.362815 -33918.7 -33706.9 -45237.6
3628300 0.362825 -33923.7 -33712.4 -45235
3628400 0.362835 -33929.9 -33719 -45231.4
3628500 0.362845 -33936.7 -33725.9 -45227.4
3628600 0.362855 -33943 -33732.2 -45224
3628700 0.362865 -33947.1 -33736 -45221.8
3628800 0.362875 -33949.1 -33736.6 -45222.1
3628900 0.362885 -33949.4 -33734.4 -45224.1
3629000 0.362895 -33946.7 -33731 -45227.8
3629100 0.362905 -33941.4 -33727 -45233.3
3629200 0.362915 -33935.8 -33721.2 -45239.5
3629300 0.362925 -33930 -33716.1 -45245.8
3629400 0.362935 -33925.5 -33712.6 -45250.4
3629500 0.362945 -33924.3 -33709.6 -45253.4
3629600 0.362955 -33926.1 -33709.2 -45254.1
3629700 0.362965 -33930.6 -33712.6 -45251.6
3629800 0.362975 -33936.7 -33718.2 -45248.3
3629900 0.362985 -33942.8 -33724.5 -45244.7
3630000 0.362995 -33949 -33730.9 -45241.4
3630100 0.363005 -33954.7 -33737.7 -45238.1
3630200 0.363015 -33959 -33742.3 -45236.2
3630300 0.363025 -33961.8 -33743 -45236.4
3630400 0.363035 -33962.2 -33743.1 -45237.3
3630500 0.363045 -33960.5 -33741.4 -45240.1
3630600 0.363055 -33956.9 -33736.4 -45244.7
3630700 0.363065 -33951.8 -33731.1 -45250.3
3630800 0.363075 -33947 -33726.3 -45255.6
3630900 0.363085 -33943.1 -33721 -45260.4
3631000 0.363095 -33940.2 -33717 -45265.1
3631100 0.363105 -33939.3 -33715.8 -45267.4
3631200 0.363115 -33940.9 -33718.7 -45267.2
3631300 0.363125 -33945.3 -33723.4 -45265
3631400 0.363135 -33952 -33729.3 -45261.2
3631500 0.363145 -33959.2 -33736.7 -45256.7
3631600 0.363155 -33967 -33742.8 -45252
3631700 0.363165 -33974 -33747.2 -45248.8
3631800 0.363175 -33977.5 -33750.6 -45247.4
3631900 0.363185 -33977.8 -33752 -45248.3
3632000 0.363195 -33975.8 -33750.3 -45251.8
