# Time-averaged data for fix savg
# TimeStep c_myP[1] c_myP[2] c_myP[4]
5553300 -601.2 12.9715 -22.0763
5553400 -602.746 2.26144 -19.4064
5553500 -606.977 -9.29262 -15.6514
5553600 -611.131 -24.2812 -11.0211
5553700 -613.121 -38.6886 -5.45453
5553800 -613.695 -45.4348 0.661576
5553900 -614.343 -44.386 7.51264
5554000 -614.082 -40.6384 13.924
5554100 -612.145 -35.6224 18.1259
5554200 -609.08 -25.3531 20.1805
5554300 -606.549 -12.1859 20.7929
5554400 -605.213 -2.70581 20.5585
5554500 -603.843 5.81841 19.9828
5554600 -601.086 18.7672 20.1293
5554700 -597.061 34.6468 21.3858
5554800 -594.165 44.6061 22.8051
5554900 -594.271 45.2372 22.5475
5555000 -596.641 41.3915 20.2474
5555100 -598.326 35.9234 16.7901
5555200 -598.538 27.4589 12.534
5555300 -600.084 15.6932 7.71867
5555400 -603.933 5.13181 1.80568
5555500 -607.48 -3.64615 -5.28195
5555600 -608.819 -15.038 -12.1532
5555700 -609.8 -29.0392 -17.6275
5555800 -612.748 -39.1957 -20.9464
5555900 -616.436 -43.1362 -22.0687
5556000 -617.118 -42.4305 -21.6291
5556100 -614.208 -36.8557 -20.4669
5556200 -611.386 -27.5413 -20.2882
5556300 -610.337 -16.5307 -21.2847
5556400 -610.02 -7.08245 -22.4832
5556500 -608.327 1.87082 -22.8064
5556600 -605.094 13.7508 -21.2387
5556700 -601.878 27.0306 -18.2291
5556800 -599.632 36.8969 -14.535
5556900 -598.833 40.5532 -10.2519
5557000 -598.757 41.1501 -4.25785
5557100 -598.876 38.3088 3.0229
5557200 -600.037 29.4179 10.1797
5557300 -602.701 17.4534 16.4452
5557400 -605.722 7.61158 20.8477
5557500 -607.335 -0.115124 22.9898
5557600 -607.786 -9.13326 22.6888
5557700 -609.53 -19.9955 21.1495
5557800 -613.071 -31.0189 20.5256
5557900 -615.382 -38.0787 20.7167
5558000 -614.397 -40.3387 21.3888
5558100 -612.126 -37.3203 21.8364
5558200 -611.052 -29.711 20.8643
5558300 -610.356 -20.1452 18.0518
5558400 -607.831 -10.9718 13.9453
5558500 -604.134 -2.65539 9.12354
5558600 -601.902 7.16611 3.50718
5558700 -601.201 17.0316 -3.22717
5558800 -600.062 25.7806 -10.2396
5558900 -596.97 34.314 -16.9637
5559000 -593.845 41.2183 -22.7119
5559100 -593.553 42.0203 -25.5684
5559200 -595.859 35.6654 -24.8895
5559300 -599.111 26.1325 -22.9513
5559400 -601.174 17.1678 -21.66
5559500 -602.005 9.01529 -21.0724
5559600 -603.574 -1.2872 -21.2091
5559700 -606.849 -12.6016 -21.4866
5559800 -610.246 -22.4995 -21.4081
5559900 -611.707 -31.3609 -19.5701
5560000 -611.633 -39.2264 -15.8334
5560100 -612.032 -42.9863 -11.2808
5560200 -612.829 -39.3201 -5.95425
5560300 -611.61 -31.4358 0.0693997
5560400 -607.902 -21.6737 6.51337
5560500 -604.351 -11.0806 13.194
5560600 -603.123 -0.520347 19.041
5560700 -602.464 8.99836 22.5521
5560800 -599.718 18.8742 23.0688
5560900 -596.123 30.3414 21.8628
5561000 -594.37 40.3264 20.4388
5561100 -594.919 44.4424 19.3716
5561200 -595.945 40.4199 18.898
5561300 -596.512 33.3511 19.6932
5561400 -597.981 25.4858 20.4907
5561500 -601.221 14.7815 19.3713
5561600 -604.935 1.54431 16.1986
5561700 -607.581 -10.0292 11.7865
5561800 -608.873 -18.297 6.7753
5561900 -610.484 -27.8501 1.12266
5562000 -613.278 -38.3441 -5.21614
5562100 -616.116 -44.6843 -12.0233
5562200 -616.748 -43.2209 -18.1946
5562300 -614.286 -36.3042 -22.4965
5562400 -610.974 -27.3269 -24.1853
5562500 -609.296 -16.5626 -23.5082
5562600 -608.836 -3.89577 -21.735
5562700 -606.863 7.8548 -20.246
5562800 -603.228 16.4375 -19.7911
5562900 -600.431 25.4055 -20.4558
5563000 -599.534 35.1813 -21.0089
5563100 -599.352 41.7721 -20.2171
5563200 -598.122 42.0946 -17.756
5563300 -597.136 37.8152 -13.5667
5563400 -598.844 30.7128 -8.24665
5563500 -602.427 19.09 -2.17531
5563600 -605.394 5.99692 4.16183
5563700 -606.603 -5.10613 10.6394
5563800 -607.283 -12.7868 17.2588
5563900 -608.809 -21.0969 22.4796
5564000 -611.068 -32.0031 25.4474
5564100 -612.509 -39.8958 25.8402
5564200 -612.458 -40.4296 24.0324
5564300 -611.442 -36.5781 21.5766
5564400 -610.126 -31.3483 20.0134
5564500 -608.457 -22.3128 19.5124
5564600 -605.564 -9.21668 19.118
5564700 -602.114 3.37798 18.3762
5564800 -599.651 11.5255 16.5266
5564900 -598.831 18.1148 12.961
5565000 -598.322 25.9058 7.79712
5565100 -596.127 33.1487 2.01717
5565200 -593.504 36.5885 -3.48479
5565300 -593.499 34.8747 -9.31311
5565400 -596.276 30.7726 -15.5536
5565500 -599.519 22.8108 -21.2345
5565600 -601.147 10.4891 -25.2291
5565700 -602.224 -1.23473 -26.5458
5565800 -604.765 -9.6134 -25.0853
5565900 -608.144 -16.7833 -22.2871
5566000 -610.108 -25.0895 -20.0799
5566100 -610.449 -31.8263 -19.1686
5566200 -610.74 -34.7587 -18.5861
5566300 -612.188 -34.9189 -18.0026
5566400 -613.357 -32.9045 -17.1002
5566500 -612.118 -26.3641 -14.73
5566600 -608.906 -14.9717 -10.3365
5566700 -605.481 -2.58194 -5.04985
5566800 -603.717 5.97627 0.102549
5566900 -603.529 11.2575 5.76734
5567000 -602.341 19.0084 11.7864
5567100 -599.994 26.895 17.316
5567200 -598.267 31.2964 21.6937
5567300 -598.423 32.4471 23.993
5567400 -599.785 31.7676 23.7168
5567500 -600.696 28.5244 21.2577
5567600 -602.045 20.0875 18.2464
5567700 -605.15 8.27977 16.4215
5567800 -609.298 -3.23378 15.7023
5567900 -611.696 -12.405 15.6935
5568000 -611.769 -19.5661 15.7068
5568100 -612.145 -26.2253 14.2669
5568200 -614.207 -31.7108 10.8947
5568300 -616.305 -35.1045 6.46191
5568400 -616.147 -36.2212 1.53186
5568500 -613.964 -33.0797 -3.59181
5568600 -611.557 -24.0884 -9.05198
5568700 -609.719 -12.5279 -14.3997
5568800 -607.611 -0.578619 -19.1774
5568900 -604.453 10.4591 -22.7292
5569000 -601.301 19.9623 -23.6389
5569100 -599.604 27.5903 -21.6333
5569200 -599.663 32.4732 -18.7566
5569300 -599.963 35.6576 -16.633
5569400 -598.814 36.5969 -15.6741
5569500 -597.038 34.5986 -15.8125
5569600 -597.451 27.6557 -15.9068
5569700 -601.005 15.4464 -15.0474
5569800 -604.945 2.52015 -12.5684
5569900 -606.658 -9.04217 -8.52405
5570000 -607.009 -18.9608 -3.47817
5570100 -608.506 -26.7342 2.17598
5570200 -610.863 -32.4637 7.83141
5570300 -611.822 -35.9363 13.0183
5570400 -610.521 -35.7152 18.1654
5570500 -608.77 -32.394 22.6317
5570600 -608.196 -26.8948 24.8572
5570700 -607.293 -18.6031 24.2318
5570800 -604.174 -6.66473 21.4514
5570900 -600.243 6.86185 18.3029
5571000 -597.811 17.4059 16.2002
5571100 -597.24 24.3389 15.1548
5571200 -596.948 28.561 14.6583
5571300 -595.594 32.0947 13.6275
5571400 -594.405 34.7988 11.3648
5571500 -594.948 32.7721 7.68579
5571600 -597.229 26.6404 2.93219
5571700 -599.355 18.2173 -2.39098
5571800 -600.813 7.89635 -7.39575
5571900 -602.78 -4.28927 -12.295
5572000 -605.982 -15.8669 -17.6094
5572100 -609.527 -24.3798 -22.3172
5572200 -611.136 -29.6952 -25.2994
5572300 -610.566 -32.8899 -25.5204
5572400 -609.965 -34.2365 -23.2654
5572500 -611.001 -32.9421 -19.8513
5572600 -612.334 -28.7891 -16.834
5572700 -611.011 -21.4817 -15.3241
5572800 -607.345 -12.2603 -14.6588
5572900 -603.567 -0.213414 -13.648
5573000 -601.772 12.0701 -12.0597
5573100 -601.252 20.3475 -9.46752
5573200 -599.632 25.9582 -5.15123
5573300 -597.633 30.0334 0.14457
5573400 -597.176 32.3166 5.52513
5573500 -598.654 30.8659 10.4166
5573600 -600.313 26.8268 15.0305
5573700 -600.627 22.023 19.494
5573800 -601.014 15.2011 22.6969
5573900 -603.417 4.72251 23.8029
5574000 -606.994 -8.24535 22.687
5574100 -609.792 -18.6222 19.4822
5574200 -610.618 -24.1132 15.933
5574300 -610.692 -27.4421 13.8461
5574400 -611.849 -31.3377 12.9275
5574500 -613.035 -32.4595 12.4059
5574600 -612.713 -29.4262 11.6441
5574700 -610.874 -24.1268 9.82153
5574800 -608.716 -17.0419 6.22359
5574900 -607.579 -8.58205 1.22404
5575000 -606.158 2.31529 -3.42448
5575100 -602.792 13.3965 -7.8374
5575200 -598.978 22.6709 -12.8292
5575300 -597.316 28.9947 -17.8009
5575400 -598.387 33.0001 -21.6061
5575500 -599.345 34.3508 -23.7377
5575600 -598.38 32.2038 -23.6825
5575700 -597.276 28.7718 -21.3471
5575800 -598.709 23.7338 -18.0707
5575900 -602.614 14.3638 -15.2607
5576000 -605.893 0.992855 -13.9656
5576100 -606.995 -11.2384 -13.4055
5576200 -607.912 -20.7852 -12.816
5576300 -610.325 -28.8621 -11.4926
5576400 -612.843 -35.2546 -8.45212
5576500 -613.064 -37.7436 -3.89675
5576600 -611.25 -34.6436 1.16991
5576700 -609.361 -29.5106 6.29972
5576800 -609.109 -24.3303 11.6838
5576900 -608.856 -16.8585 16.7292
5577000 -606.47 -3.84265 20.7298
5577100 -602.627 10.9953 23.6394
5577200 -599.517 21.8721 24.8517
5577300 -598.701 29.378 23.7955
5577400 -598.899 34.9879 20.5553
5577500 -598.385 38.3329 16.8367
5577600 -597.682 36.7991 14.4325
5577700 -598.657 31.6922 13.4221
5577800 -601.314 24.7204 13.0459
5577900 -603.605 16.4259 11.7787
5578000 -604.586 5.58978 8.83477
5578100 -606.111 -7.02473 4.81619
5578200 -609.773 -18.388 -0.073136
5578300 -613.746 -28.636 -5.50252
5578400 -614.881 -36.7577 -10.9112
5578500 -613.398 -40.1798 -15.8642
5578600 -612.006 -37.1052 -20.1083
5578700 -612.255 -31.8305 -23.7654
5578800 -612.196 -26.7877 -25.8528
5578900 -609.637 -19.1947 -25.5105
5579000 -606.067 -7.84381 -22.6701
5579100 -603.751 5.04859 -18.8546
5579200 -602.777 15.7548 -15.5656
5579300 -601.348 25.0686 -13.4357
5579400 -598.309 33.7776 -12.3063
5579500 -595.352 39.7133 -10.8977
5579600 -595.082 38.7401 -8.67039
5579700 -597.489 32.5743 -5.36748
5579800 -599.918 26.8034 -0.876017
5579900 -600.506 20.4797 4.46975
5580000 -600.799 10.8295 9.74315
5580100 -603.309 -1.78598 14.0104
5580200 -607.548 -13.3033 17.9497
5580300 -610.565 -22.6836 21.7579
5580400 -611.152 -30.7574 24.093
5580500 -611.033 -36.6142 24.1722
5580600 -612.322 -38.6458 22.0108
5580700 -612.919 -35.7618 18.396
5580800 -611.074 -30.2408 14.3966
5580900 -607.922 -22.8337 11.6231
5581000 -605.613 -13.2412 10.5745
5581100 -604.731 -2.34313 10.0348
5581200 -602.982 7.35829 9.11725
5581300 -599.584 17.2102 7.07846
5581400 -596.298 27.9641 3.46939
5581500 -594.89 35.9754 -1.29289
5581600 -595.347 38.2725 -6.30018
5581700 -595.833 35.9309 -10.4452
5581800 -595.732 32.4998 -14.6839
5581900 -596.314 27.258 -19.1393
5582000 -598.661 18.6746 -22.2256
5582100 -602.186 7.69464 -23.1789
5582200 -604.794 -3.15286 -22.2512
5582300 -605.677 -12.1492 -19.8441
5582400 -606.753 -21.6072 -16.1261
5582500 -609.978 -30.8835 -12.5166
5582600 -613.508 -36.4489 -10.6683
5582700 -614.054 -37.3475 -10.2094
5582800 -611.49 -34.905 -9.44525
5582900 -609.141 -29.6845 -7.81798
5583000 -609.095 -22.4638 -5.00736
5583100 -608.881 -13.7188 -0.485956
5583200 -605.853 -3.11621 4.68573
5583300 -601.583 8.58434 9.64666
5583400 -599.34 19.978 14.1425
5583500 -599.332 28.8645 18.2305
5583600 -598.658 35.7766 21.6726
5583700 -596.663 40.2097 23.6986
5583800 -595.773 40.9281 23.981
5583900 -597.325 36.5169 22.2244
5584000 -600.413 26.6579 18.3372
5584100 -602.677 16.5434 14.1948
5584200 -603.875 7.51687 11.7075
5584300 -605.529 -3.37732 10.7029
5584400 -608.395 -16.5401 10.0254
5584500 -611.239 -27.8994 8.82249
5584600 -612.805 -34.8354 6.35804
5584700 -612.581 -38.5038 2.29115
5584800 -611.761 -39.5823 -2.92492
5584900 -611.706 -36.6397 -8.02452
5585000 -611.07 -29.269 -12.5421
5585100 -608.345 -19.2552 -16.9645
5585200 -604.293 -8.17501 -20.9777
5585300 -601.688 3.47064 -23.4834
5585400 -601.141 15.3661 -24.3437
5585500 -599.695 25.4836 -22.8451
5585600 -596.078 32.8037 -19.3482
5585700 -592.922 39.2859 -15.2086
5585800 -593.406 42.2928 -11.5266
5585900 -596.256 38.9718 -9.19203
5586000 -598.2 30.413 -7.95512
5586100 -598.531 20.9397 -7.05108
5586200 -599.735 11.861 -5.1608
5586300 -603.426 -0.119579 -1.66756
5586400 -607.448 -13.6967 3.16032
5586500 -609.857 -24.7355 8.2292
5586600 -610.542 -31.4305 12.6173
5586700 -611.175 -36.8431 16.4454
5586800 -612.846 -41.9707 19.5554
5586900 -613.756 -41.1851 22.0651
5587000 -612.364 -32.3098 23.014
5587100 -609.23 -21.3409 21.8038
5587200 -606.511 -12.0268 18.9691
5587300 -605.571 -1.59648 14.6947
5587400 -604.609 11.0778 10.3109
5587500 -601.755 23.5294 7.15671
5587600 -598.294 32.3503 5.80153
5587700 -596.748 38.4231 5.87602
5587800 -597.602 42.6954 5.06921
5587900 -598.244 42.2001 2.55525
5588000 -598.141 36.1599 -0.911454
5588100 -599.701 26.3394 -5.24378
5588200 -603.707 16.0441 -9.84535
5588300 -607.756 4.25173 -13.9615
5588400 -609.753 -9.1185 -17.4226
5588500 -610.422 -19.1834 -20.3508
5588600 -612.261 -25.9235 -22.1878
5588700 -615.47 -33.1008 -21.9179
5588800 -617.41 -40.2207 -19.6311
5588900 -616.808 -41.8049 -15.9622
5589000 -614.679 -36.4996 -11.7173
5589100 -612.664 -27.9131 -7.8005
5589200 -611.32 -19.3358 -5.66034
5589300 -609.374 -8.63349 -5.22277
5589400 -605.912 4.06852 -4.77691
5589500 -601.874 14.8104 -3.50529
5589600 -599.292 22.0654 -0.758371
5589700 -598.633 28.2418 3.22353
5589800 -597.952 36.046 7.9515
5589900 -595.779 40.2794 12.3698
5590000 -594.004 37.9536 15.7711
5590100 -595.403 31.6655 18.7804
5590200 -598.922 23.3351 21.2337
5590300 -601.563 13.3521 21.8852
5590400 -602.134 1.72246 20.605
5590500 -603.243 -8.84325 17.8422
5590600 -606.349 -17.7432 13.8521
5590700 -609.385 -26.1095 9.47906
5590800 -610.645 -34.1666 6.68287
5590900 -610.482 -38.8289 5.91016
5591000 -610.352 -38.5241 5.53685
5591100 -610.086 -35.1722 4.18374
5591200 -608.406 -29.5086 1.75798
5591300 -605.303 -19.5133 -1.82393
5591400 -601.784 -5.49957 -6.51588
5591500 -599.39 5.85028 -11.3043
5591600 -598.189 13.8248 -15.0126
5591700 -596.513 21.8026 -17.9428
5591800 -593.916 31.4375 -20.1871
5591900 -591.372 39.5398 -21.2711
5592000 -591.058 41.8604 -20.68
5592100 -593.156 39.1794 -18.2421
5592200 -595.214 32.6248 -14.2555
5592300 -596.129 23.069 -9.55463
5592400 -597.705 10.4788 -5.74671
5592500 -601.481 -2.15594 -3.7728
5592600 -605.56 -12.2659 -3.01416
5592700 -607.425 -21.1448 -2.2423
5592800 -607.791 -29.949 -1.06364
5592900 -609.301 -37.0118 1.43803
5593000 -612.412 -40.7087 5.34024
5593100 -614.175 -40.8318 9.66479
5593200 -612.659 -35.2689 13.3612
5593300 -609.316 -24.942 16.0146
5593400 -606.802 -12.2156 18.145
5593500 -605.475 0.132271 19.5779
5593600 -604.12 11.2264 19.6954
5593700 -601.933 21.6633 17.8603
5593800 -599.446 30.5689 14.2548
5593900 -598.109 37.1582 9.94498
5594000 -598.315 39.9313 6.06966
5594100 -599.266 40.2066 3.41336
5594200 -599.711 37.076 2.24714
5594300 -600.718 28.0279 2.21018
5594400 -603.605 14.5315 1.87828
5594500 -607.46 0.737372 -0.00884702
5594600 -610.076 -10.8961 -3.33676
5594700 -610.644 -20.4312 -7.35628
5594800 -611.608 -27.8247 -11.2491
5594900 -614.325 -34.9738 -14.5272
5595000 -616.477 -40.2344 -17.1154
5595100 -615.915 -41.6115 -18.8919
5595200 -613.393 -37.4373 -19.352
5595300 -611.53 -28.6182 -18.2886
5595400 -610.242 -17.38 -15.4862
5595500 -607.429 -4.91543 -11.6664
5595600 -603.339 7.19001 -7.7319
5595700 -600.096 18.3173 -4.3473
5595800 -598.966 25.8483 -2.4898
5595900 -598.766 30.203 -2.6384
5596000 -597.252 34.7389 -3.12652
5596100 -594.654 38.8997 -1.90555
5596200 -593.617 38.1876 0.897976
5596300 -595.462 31.0913 4.6229
5596400 -599.022 20.8137 8.74714
5596500 -602.15 9.21139 13.011
5596600 -603.364 -2.43838 16.4917
5596700 -604.292 -13.4825 18.6563
5596800 -606.483 -21.8887 20.2053
5596900 -608.867 -26.7627 20.3754
5597000 -609.984 -30.6445 18.4152
5597100 -609.54 -34.6874 15.0186
5597200 -609.26 -36.5277 10.7754
5597300 -609.478 -32.5185 6.67506
5597400 -608.457 -24.3861 4.14342
5597500 -605.499 -13.5995 3.50946
5597600 -601.812 -0.911197 3.75222
5597700 -599.837 10.2739 2.85845
5597800 -599.543 17.1922 0.371277
5597900 -598.985 21.054 -2.83118
5598000 -597.249 25.4584 -6.98863
5598100 -595.528 30.7253 -11.6286
5598200 -595.028 34.255 -15.4594
5598300 -595.982 32.1385 -18.0306
5598400 -597.403 25.7114 -19.7362
5598500 -598.926 17.5822 -20.3467
5598600 -601.717 6.95032 -18.8564
5598700 -605.684 -5.9152 -15.5726
5598800 -608.874 -16.6353 -11.4884
5598900 -609.584 -22.1425 -7.26313
5599000 -608.91 -25.4397 -3.61133
5599100 -609.769 -29.877 -2.02503
5599200 -612.348 -34.5046 -2.22626
5599300 -613.873 -36.0713 -2.14199
5599400 -612.046 -31.7515 -0.837344
5599500 -608.314 -22.3812 1.89681
5599600 -605.733 -10.2403 5.80047
5599700 -604.772 2.79704 10.0421
5599800 -603.326 14.8639 13.7733
5599900 -600.716 22.8806 16.5003
5600000 -598.594 27.4798 18.3163
5600100 -598.033 31.2184 19.4431
5600200 -598.307 34.6928 18.8735
5600300 -598.12 36.4424 16.5323
5600400 -597.316 34.072 12.8252
5600500 -598.024 26.27 8.21756
5600600 -601.272 13.1113 3.99489
5600700 -605.171 -1.66464 1.71983
5600800 -607.706 -14.5697 1.36593
5600900 -608.03 -23.3299 1.58447
5601000 -608.01 -27.5579 0.948859
5601100 -609.225 -30.8227 -0.886695
5601200 -610.528 -34.469 -3.77174
5601300 -610.422 -35.7784 -7.57416
5601400 -608.945 -32.7989 -11.4628
5601500 -607.656 -26.2586 -14.3426
5601600 -606.102 -16.2977 -16.4788
5601700 -602.794 -2.90266 -17.5254
5601800 -598.291 11.697 -17.6198
5601900 -595.293 23.4282 -16.4232
5602000 -595.202 29.0718 -13.2188
5602100 -596.231 30.3573 -9.01213
5602200 -595.65 31.6168 -5.20859
5602300 -593.561 34.4387 -2.56633
5602400 -592.837 33.904 -1.6786
5602500 -594.771 27.6641 -2.09978
5602600 -597.897 17.9763 -2.81049
5602700 -600.415 5.16713 -2.26913
5602800 -602.053 -8.71189 0.418808
5602900 -604.379 -21.2162 4.32968
5603000 -607.2 -28.5162 8.27757
5603100 -608.956 -30.4126 11.9301
5603200 -608.546 -30.2306 14.8967
5603300 -607.4 -30.7227 17.1135
5603400 -607.915 -31.1353 18.4601
5603500 -609.288 -28.0546 18.3194
5603600 -608.736 -20.6685 16.1471
5603700 -605.412 -9.7712 12.4449
5603800 -601.3 4.05588 8.38293
5603900 -599.061 17.0376 5.24123
5604000 -598.936 23.984 3.08679
5604100 -598.866 26.4751 2.50382
5604200 -598.293 27.8733 3.13405
5604300 -598.203 28.7205 2.74605
5604400 -598.675 28.8448 0.167644
5604500 -599.3 26.4131 -3.6405
5604600 -599.849 21.9648 -7.63454
5604700 -601.076 14.421 -11.7857
5604800 -604.031 2.25766 -15.6137
5604900 -607.796 -12.0921 -18.2653
5605000 -610.5 -22.8661 -19.6477
5605100 -610.824 -26.1479 -19.7655
5605200 -609.762 -26.2623 -18.1456
5605300 -609.676 -27.054 -14.4202
5605400 -610.567 -27.7948 -9.88139
5605500 -611.086 -27.0145 -5.58047
5605600 -609.752 -24.1834 -2.14184
5605700 -607.041 -17.1043 -0.677821
5605800 -604.891 -5.80272 -1.11524
5605900 -603.091 7.41685 -1.49885
5606000 -600.395 18.9771 0.115034
5606100 -597.517 24.8693 3.43094
5606200 -596.548 26.7658 7.22972
5606300 -597.89 26.6271 11.1324
5606400 -599.453 25.9352 14.8151
5606500 -599.281 24.5376 17.1982
5606600 -597.997 22.864 18.508
5606700 -598.344 19.3207 19.1121
5606800 -601.044 9.84824 18.0085
5606900 -605.039 -3.81428 14.3931
5607000 -607.991 -16.4327 9.57001
5607100 -608.987 -24.6238 4.88788
5607200 -609.046 -28.6204 1.08103
5607300 -609.045 -29.6477 -1.09617
5607400 -609.171 -28.769 -1.24768
5607500 -608.704 -26.4048 -0.250571
5607600 -607.401 -23.6402 -0.342088
5607700 -606.502 -20.7068 -2.19073
5607800 -606.004 -13.6909 -5.33736
5607900 -603.874 -1.19151 -9.0825
5608000 -599.937 13.899 -12.5487
5608100 -596.497 25.5235 -15.3465
5608200 -595.765 31.8788 -16.9215
5608300 -597.145 32.8209 -17.3667
5608400 -597.779 29.8353 -16.4211
5608500 -597.158 27.6538 -13.8426
5608600 -597.447 25.614 -10.2721
5608700 -599.288 21.7686 -6.19093
5608800 -601.504 14.1221 -2.4367
5608900 -603.24 3.17726 0.15833
5609000 -605.522 -9.48482 0.446133
5609100 -608.981 -21.6809 -0.79898
5609200 -612.031 -30.9269 -1.4358
5609300 -613.012 -34.8868 -0.251777
5609400 -611.722 -32.8004 2.8938
5609500 -609.747 -28.3783 7.0073
5609600 -609.18 -25.3688 10.8967
5609700 -609.828 -22.7275 14.2384
5609800 -609.668 -16.2019 16.6582
5609900 -606.99 -6.57414 17.6931
5610000 -602.702 5.24766 17.3596
5610100 -599.396 18.9763 15.8
5610200 -598.492 30.2099 12.6654
5610300 -598.211 35.8329 8.06034
5610400 -597.102 34.9973 3.42438
5610500 -596.954 30.9137 0.293272
5610600 -598.603 26.3329 -0.797245
5610700 -600.573 21.653 -0.655813
5610800 -600.686 16.3686 -0.00269878
5610900 -600.269 9.32769 -0.079571
5611000 -602.427 -0.38455 -2.10246
5611100 -606.646 -14.4745 -5.67614
5611200 -610.111 -28.9294 -9.86711
5611300 -610.969 -36.0423 -13.4316
5611400 -610.189 -34.2838 -15.7383
5611500 -609.659 -30.6117 -16.974
5611600 -608.9 -27.4835 -16.842
5611700 -607.254 -22.896 -15.9893
5611800 -605.522 -16.6469 -13.9736
5611900 -603.886 -9.87096 -10.0823
5612000 -602.195 -3.01613 -5.47889
5612100 -600.013 7.42417 -1.98908
5612200 -596.838 20.7615 0.105773
5612300 -593.71 30.954 1.06469
5612400 -592.44 32.7288 0.665126
5612500 -593.767 29.4715 -0.0832388
5612600 -596.123 26.3318 1.01839
5612700 -596.771 22.214 4.56
5612800 -595.9 16.647 8.7403
5612900 -596.025 12.3 12.0365
5613000 -598.701 7.98443 14.596
5613100 -602.434 -1.27256 16.1381
5613200 -604.58 -14.5445 16.4312
5613300 -605.681 -25.3948 15.8624
5613400 -607.255 -29.8562 14.065
5613500 -608.498 -29.3819 10.6029
5613600 -608.142 -27.8224 6.07623
5613700 -606.17 -23.9467 1.75462
5613800 -604.528 -17.7683 -1.13659
5613900 -604.438 -13.1378 -2.70186
5614000 -604.667 -11.0327 -2.66867
5614100 -603.527 -4.38913 -1.51512
5614200 -600.538 9.83023 -1.23292
5614300 -597.272 23.315 -3.24046
5614400 -595.39 29.8693 -6.3357
5614500 -595.646 31.4195 -9.69416
5614600 -596.825 31.6144 -12.9569
5614700 -597.797 29.3751 -15.2042
5614800 -598.748 23.7721 -16.0376
5614900 -600.463 17.688 -15.8247
5615000 -602.694 13.5742 -14.9708
5615100 -603.935 7.63158 -12.7406
5615200 -605.282 -4.75199 -8.68058
5615300 -608.422 -19.1214 -4.57084
5615400 -612.355 -29.2061 -1.19326
5615500 -614.175 -34.4684 0.919477
5615600 -612.689 -36.0687 1.24488
5615700 -610.357 -32.3662 0.25654
5615800 -609.729 -24.6084 -0.456897
5615900 -609.953 -18.2252 0.498686
5616000 -608.669 -14.0432 3.56328
5616100 -605.906 -7.9127 7.51839
5616200 -603.237 3.41883 11.121
5616300 -601.184 17.343 14.0474
5616400 -599.31 28.2609 15.6637
5616500 -597.204 34.8082 16.2141
5616600 -595.749 37.9084 15.9477
5616700 -595.912 35.6942 14.0908
5616800 -598.145 27.1532 10.6031
5616900 -600.817 18.8773 6.52357
5617000 -601.847 14.383 2.81364
5617100 -601.538 9.3613 0.442185
5617200 -602.457 -0.826926 -0.466561
5617300 -605.843 -13.9826 0.0216252
5617400 -610.048 -25.6931 1.04917
5617500 -611.78 -33.778 0.931124
5617600 -610.827 -37.1153 -1.06091
5617700 -610.006 -35.6236 -5.03153
5617800 -609.508 -29.2782 -9.33958
5617900 -607.861 -20.8927 -12.543
5618000 -605.188 -14.1165 -14.7216
5618100 -603.295 -8.05295 -15.9654
5618200 -602.917 -0.272169 -16.005
5618300 -601.837 9.36941 -14.8098
5618400 -598.231 20.2133 -12.6145
5618500 -594.343 31.6089 -9.05787
5618600 -592.844 38.7474 -4.84584
5618700 -593.884 37.7017 -1.45921
5618800 -595.683 30.2923 0.40564
5618900 -596.434 22.1729 0.523991
5619000 -597.318 16.0997 -0.0939672
5619100 -599.038 10.2082 -0.393169
5619200 -601.341 3.15235 0.967133
5619300 -603.899 -5.95337 4.37138
5619400 -605.589 -15.2294 8.27387
5619500 -607.166 -24.5346 11.2704
5619600 -609.515 -32.7744 13.3431
5619700 -611.605 -34.9823 14.6339
5619800 -611.43 -30.2115 14.6575
5619900 -608.651 -22.5453 13.377
5620000 -605.894 -15.9019 11.3887
5620100 -605.639 -10.3124 8.68758
5620200 -606.582 -5.14731 4.68394
5620300 -605.476 1.31882 0.771002
5620400 -601.984 9.93733 -1.36694
5620500 -598.677 20.1678 -1.79687
5620600 -597.448 28.9584 -1.32219
5620700 -597.197 33.4503 -0.310214
5620800 -596.92 32.6129 -0.261531
5620900 -597.575 27.1116 -2.3971
5621000 -599.598 20.4733 -5.95248
5621100 -601.715 12.9319 -9.594
5621200 -602.69 6.37633 -12.5554
5621300 -602.48 2.7504 -14.5027
5621400 -603.175 -2.69011 -15.0038
5621500 -605.631 -12.9358 -14.1677
5621600 -608.438 -25.0758 -13.2379
5621700 -610.176 -32.3541 -11.6173
5621800 -610.036 -33.2716 -8.13422
5621900 -608.556 -29.7515 -3.72815
5622000 -606.922 -23.6531 -0.578369
5622100 -605.526 -16.5023 0.560982
5622200 -603.774 -9.90373 0.527929
5622300 -601.599 -4.72027 -0.00299173
5622400 -599.822 0.652183 -0.39833
5622500 -598.973 9.28567 0.738093
5622600 -597.825 20.9811 3.8223
5622700 -595.136 29.5603 7.56761
5622800 -592.631 33.7262 11.0091
5622900 -592.858 33.6405 13.392
5623000 -596.012 28.547 14.3619
5623100 -598.97 19.6712 14.2668
5623200 -599.269 10.8687 14.0206
5623300 -598.763 5.65476 12.9808
5623400 -599.97 0.596441 10.2563
